"id","date","lon","lat","x","y","x.se","y.se","u","v","u.se","v.se"
"160424_2015_141261",2016-06-17,-32.5697496439751,39.7431771290849,-3625.64794563172,4801.36777604829,403.973699776693,403.653533613514,3.02915110848385,-1.70246162916648,6.96382723708856,6.96192961999332
"160424_2015_141261",2016-06-18,-32.2718932176807,39.45333621743,-3592.49071992712,4759.66099675737,367.261102926839,366.942614118537,1.38155107089395,-1.73778247040217,7.01008725721134,7.00799252275356
"160424_2015_141261",2016-06-19,-32.4864823865308,39.2057319386203,-3616.37867693326,4724.17030529772,268.381779770976,268.043667742745,-0.995331542053767,-1.47877881076583,7.64403618967891,7.64229535942881
"160424_2015_141261",2016-06-20,-33.3707473146581,39.0503266829605,-3714.81459845874,4701.95948969028,133.687112258604,133.335172102618,-4.1014967303593,-0.925450650257462,7.85239812696989,7.85016979365781
"160424_2015_141261",2016-06-21,-35.0423584838914,39.0304826150683,-3900.89750262214,4699.12688887682,7.81310409639743,7.08357004613165,-7.9716854682746,-0.0635642951975642,5.61070098547848,5.60315852841924
"160424_2015_141261",2016-06-22,-36.383960515453,39.0479869902452,-4050.2439576228,4701.62547333541,22.3935380522767,21.682076303463,-3.02283490299174,-0.188391100908527,1.86413958115994,1.8048190283751
"160424_2015_141261",2016-06-23,-35.8289825191227,38.646022868614,-3988.46408966983,4644.40523305326,16.5945987250466,16.1440459110174,1.65063401710626,-2.81186546001281,3.49308148010409,3.45946981673111
"160424_2015_141261",2016-06-24,-35.7641322461675,38.2921480158942,-3981.24499030667,4594.29789740937,16.0985530582064,14.5631389226824,0.394945442798551,-3.21098562221931,3.37511577764867,3.26006626666553
"160424_2015_141261",2016-06-25,-35.8585615741404,38.4774187813368,-3991.75681501255,4620.50060878616,22.1743310220362,20.536576841229,-0.909579569443453,0.326400133951702,3.42861488211985,3.28695288020095
"160424_2015_141261",2016-06-26,-36.073552655517,37.9397063053425,-4015.68951271649,4544.63776495251,27.5703727452866,26.3053008498276,2.38540250614909,0.299157557801539,3.35557519456885,3.25247953773278
"160424_2015_141261",2016-06-27,-36.8762054289336,38.45316513466,-4105.04041073704,4617.06657899422,10.8765469694304,10.1098639236244,-5.02279409832955,1.81238779940664,1.65358717605873,1.55177494602079
"160424_2015_141261",2016-06-28,-36.507004004967,38.5577833425871,-4063.94109622093,4631.88761472959,14.0499094847803,13.5054027882975,3.41132391442324,1.08497139183911,2.08965786598227,2.03790632176661
"160424_2015_141261",2016-06-29,-36.1865539424495,38.8961093459525,-4028.2687584368,4679.9671046318,124.351687861835,123.838227048864,0.884616435213193,2.14242757555433,6.77764356603839,6.76506444979269
"160424_2015_141261",2016-06-30,-36.5495055836105,39.3189194716196,-4068.67235031344,4740.37847680532,231.001985145691,230.55950516493,-1.68348299468299,2.51714050713772,6.7332459606251,6.73054555830644
"160424_2015_141261",2016-07-01,-37.2540758917018,39.7158439899823,-4147.10475823821,4797.42713514488,260.380316310599,260.00744056162,-3.26801699668896,2.37702743072207,5.89329964885346,5.890414004507
"160424_2015_141261",2016-07-02,-38.0882124210899,40.0019748770548,-4239.96041194177,4838.75725545847,207.556964027134,207.21774699884,-3.86898557080472,1.72208834630739,6.0975631717967,6.09411501083126
"160424_2015_141261",2016-07-03,-38.8398627261417,40.0934904862636,-4323.63374115474,4852.01301355414,88.1837304608183,87.8542869229852,-3.48638871703028,0.552323253893656,6.53334987442349,6.52954025835168
"160424_2015_141261",2016-07-04,-39.3465700438878,39.9610907963599,-4380.04014174747,4832.84110844649,23.5839044386904,23.3662269664253,-1.90542973365357,-1.24292982581486,3.03737202319342,3.01195207442325
"160424_2015_141261",2016-07-05,-39.8622633298767,39.9250058764774,-4437.44685574925,4827.62238734024,71.4983714343082,70.5769438016758,-2.76444712266559,0.378851778587861,4.75117212632497,4.70178707031199
"160424_2015_141261",2016-07-06,-40.7042307701817,40.2407178177688,-4531.17424246853,4873.37620490611,35.5342690976008,32.2322892168453,-3.9053077798411,1.90640906495247,2.83025943655844,2.81708687695746
"160424_2015_141261",2016-07-07,-41.5517554565156,40.4652896663885,-4625.52025898595,4906.05274298104,35.3571011178515,33.43091452589,-3.73037030803771,0.779330915629835,5.03602018853456,4.92062546036217
"160424_2015_141261",2016-07-08,-42.4115644808262,40.655825133188,-4721.23376175166,4933.86321828753,199.974476223215,198.489031291335,-3.98806261519592,1.15876980441712,7.72507959516263,7.7060458450262
"160424_2015_141261",2016-07-09,-43.2764667707575,40.8897422311264,-4817.51424425275,4968.11534290346,310.616902448822,309.395146463132,-4.01168677083669,1.4271718589772,7.38243917315506,7.38095110760672
"160424_2015_141261",2016-07-10,-44.0959982467815,41.1484791406028,-4908.7440708528,5006.14423280738,349.300002512042,348.475091123674,-3.80124277496002,1.58453707931006,6.5902053275332,6.58792837429283
"160424_2015_141261",2016-07-11,-44.81969482937,41.4137108538322,-4989.30560591539,5045.28500397784,308.045203211008,307.588072048625,-3.3567306275659,1.6308654654157,6.59503594394414,6.58690856690935
"160424_2015_141261",2016-07-12,-45.3970924389951,41.667396022752,-5053.5812138041,5082.87277239338,193.0414022692,192.825362627358,-2.67815032865434,1.56615701729413,7.42600578346629,7.41688549433592
"160424_2015_141261",2016-07-13,-45.7777269961285,41.8917735165665,-5095.95325888252,5116.24265403254,7.04002989453066,4.89785912705515,-1.76550187822534,1.39041173494534,7.89086525463468,7.88522766531172
"160424_2015_141261",2016-07-14,-45.9148184317177,42.0698406712271,-5111.21420768442,5142.80929695183,133.82411217202,133.72240614257,-0.614424043719334,1.10156074460927,5.68216525790003,5.67909867098711
"160424_2015_141261",2016-07-15,-45.9546300270196,42.1005838170013,-5115.6460142011,5147.40359735139,116.629380225194,116.465202744177,-0.184658604993788,0.191429183201126,4.28192953380983,4.2797375410662
"160424_2015_141261",2016-07-16,-46.0558505471586,41.9044132941581,-5126.9138309608,5118.12597495028,14.4214234896105,13.554497677794,-0.555846406543732,-1.40845395713458,5.5420891464946,5.54050814739581
"160424_2015_141261",2016-07-17,-46.374964448134,41.4307126554766,-5162.43742792245,5047.79947379864,11.9571305238409,10.5088590640549,-1.6434198578073,-2.77776054669716,3.40678730605586,3.39245614878936
"160424_2015_141261",2016-07-18,-47.0506700523125,41.2081202012782,-5237.65663170576,5014.93163145137,192.86156604484,192.416982763105,-3.13413349090186,-1.36949343117784,7.91131902618651,7.90016481616397
"160424_2015_141261",2016-07-19,-47.9644034497512,41.1769072936963,-5339.37296822944,5010.33177637418,332.350301186651,331.418824826345,-4.23818068841727,-0.191660628257764,8.24200840213366,8.22328687006939
"160424_2015_141261",2016-07-20,-49.0328010319052,41.2998960253939,-5458.30644303959,5028.46948506468,416.47898544023,414.820386039513,-4.95556145035352,0.75573786206308,7.56698553901459,7.54675571422346
"160424_2015_141261",2016-07-21,-50.1724991902298,41.5388932315522,-5585.17706168232,5063.81433402051,430.888317991221,428.455462219328,-5.28627577671062,1.47270203978469,7.03322412386281,7.02221323415076
"160424_2015_141261",2016-07-22,-51.3001343161801,41.8554724572454,-5710.70482970371,5110.83589973927,372.120109048737,369.20098119302,-5.23032366748856,1.95923190490706,7.25996947071166,7.25889506572395
"160424_2015_141261",2016-07-23,-52.3323428012112,42.2115400937439,-5825.60975264987,5164.00375871859,246.031805339256,243.462318362978,-4.78770512268735,2.2153274574302,8.02508556465501,8.01118086490048
"160424_2015_141261",2016-07-24,-53.1857610367784,42.5696865399859,-5920.61183606691,5217.78748745608,49.947084576802,49.054818746786,-3.95842014230699,2.2409886973541,8.44002200823467,8.36360025384228
"160424_2015_141261",2016-07-25,-53.8138168079625,42.8942195561753,-5990.52668470489,5266.79267830903,129.302011171541,124.043402756361,-2.6710433416597,1.99364958349133,7.1265149011272,6.83981255377104
"160424_2015_141261",2016-07-26,-54.3312051348824,43.1282403028354,-6048.12208980001,5302.29168229117,174.135788261116,155.389489324438,-2.399808545877,1.47912516586237,4.9961461584965,4.67443826283234
"160424_2015_141261",2016-07-27,-55.0866883442807,43.2275141184301,-6132.22209597309,5317.39200155381,119.159908243426,88.6430223282614,-3.5041669241255,0.629179969216415,5.33749375548046,5.33671102707164
"160424_2015_141261",2016-07-28,-56.3768383656682,43.1397658342873,-6275.84093940088,5304.04353740054,6.48989300988548,3.84576864171545,-5.9841184764052,-0.556186006446537,4.77790563637391,3.5874504416167
"160424_2015_141261",2016-07-29,-57.7332816992819,43.0327382671212,-6426.83952058868,5287.78835672055,231.831019669511,217.240808068129,-6.29488723837067,-0.678590649242268,10.4295200440489,9.81302276208693
"160424_2015_141264",2015-10-21,-69.44667,41.5873299999999,-7730.76794168851,5070.99357341316,9.99999997638502e-06,9.99999996671053e-06,1.63045770046375e-12,-2.00383919413339e-13,9.99999999999315e-06,9.99999999999313e-06
"160424_2015_141264",2015-10-22,-69.340915553281,41.5775714085728,-7718.99541053062,5069.54673051403,100.948337813514,100.806926401156,0.490527808759832,-0.0602858184970079,4.2062294214239,4.20033721104776
"160424_2015_141264",2015-10-23,-69.1589832588611,41.5642866477128,-7698.74280015695,5067.57743937075,174.576301382291,174.040204775703,0.843858765490396,-0.0820537976142923,4.44009247895932,4.42650729836884
"160424_2015_141264",2015-10-24,-68.9304537300695,41.55371184567,-7673.30300938065,5066.01015557317,216.861186238296,215.676503046458,1.05999128226678,-0.0653034915437202,4.07472682539838,4.05756487095598
"160424_2015_141264",2015-10-25,-68.6849063562426,41.552086707826,-7645.96880076061,5065.76931796579,220.221910371742,218.184463632203,1.13892535908898,-0.0100349002852913,3.83593479521673,3.82402058199988
"160424_2015_141264",2015-10-26,-68.4519205267168,41.5656489593914,-7620.03293685574,5067.77936539312,184.94263092666,181.962054484589,1.080660995957,0.0837519761609941,4.02746765058027,4.02528410587061
"160424_2015_141264",2015-10-27,-68.2610756308283,41.6006226094308,-7598.78818022494,5072.96473669967,119.555022416319,115.773395526596,0.885198192870832,0.216057137795136,4.37180562868733,4.36972344818764
"160424_2015_141264",2015-10-28,-68.1419510579136,41.6632001427948,-7585.52729342711,5082.24987072995,43.2095961330953,39.3631829632637,0.552536949830486,0.386880584617135,4.14727517234365,4.11696735573649
"160424_2015_141264",2015-10-29,-68.1095401671797,41.7592111368774,-7581.91932957446,5096.51349072321,3.19177568674746,2.25664904622067,0.0968874998385521,0.764412538434997,0.815794010420612,0.577485325754638
"160424_2015_141264",2015-10-30,-67.5516932265334,41.8498044081185,-7519.82009220113,5109.99196798368,2.88425677480032,2.57179777887987,1.5362291032147,-1.17868581159125,0.907773634342838,0.860449844297603
"160424_2015_141264",2015-10-31,-67.236617050623,41.329130714026,-7484.74597273769,5032.78592424843,3.69877061060338,2.43293503016085,1.87356746365996,-4.8164639409628,1.29484762684849,1.16989650503988
"160424_2015_141264",2015-11-01,-66.8118869076018,40.8871602672438,-7437.46522949201,4967.73660533636,32.8043568924294,32.300600903239,2.43985703924327,-1.87431291177059,2.51471365922403,2.49534942094682
"160424_2015_141264",2015-11-02,-66.7190620737994,40.5877774641926,-7427.13201626016,4923.92184813565,4.55642166097052,2.87262321678207,0.326705586517742,-1.78419950879875,1.4739956515618,1.45794189251993
"160424_2015_141264",2015-11-03,-67.0289003081933,40.4415527657407,-7461.62305074117,4902.59369194384,6.79721360329346,5.30400040850712,-0.184579655803965,-0.364551830684902,1.84123191784134,1.81862269336649
"160424_2015_141264",2015-11-04,-67.0240797607665,40.5317884095403,-7461.08642985628,4915.74981345039,6.07743161048214,4.64781961220372,-0.0375877999095298,0.48254041807982,1.662788148739,1.64706511351997
"160424_2015_141264",2015-11-05,-67.1693156268336,40.5105494448225,-7477.25401251179,4912.65162311937,30.2279308232204,27.994499139099,-0.67364927716327,-0.129091263602369,1.26290176822881,1.16705436299427
"160424_2015_141264",2015-11-06,-67.3705561517388,40.4609783805866,-7499.65600527121,4905.42439092756,5.44010949532707,4.29891986006296,-0.68945939099696,-0.0424817059599165,1.77986234063994,1.66035180019161
"160424_2015_141264",2015-11-07,-67.2843984273561,40.4618574435615,-7490.06497126502,4905.55250741757,8.24083035791857,7.99848117486874,-0.497697607356967,-0.620619190889847,2.18813212585738,2.14092676575594
"160424_2015_141264",2015-11-08,-67.3606660689042,40.4053901712202,-7498.55504628616,4897.32627644584,31.127267879955,28.397798920458,-0.353753125366111,-0.342759623574067,1.29199269871285,1.18637506408926
"160424_2015_141264",2015-11-09,-67.2450668976981,40.4543550441045,-7485.68660541137,4904.45914623027,5.25966568817569,4.65046809742351,0.912807319461192,0.796905525838858,1.38152665627221,1.34123313634394
"160424_2015_141264",2015-11-10,-67.1109698951323,40.5352181917284,-7470.75899536884,4916.25021867231,11.5733550784991,11.1699137691569,0.235840698846751,0.456577278016213,1.71795745097223,1.67079774567104
"160424_2015_141264",2015-11-11,-67.0245139641626,40.6097378699495,-7461.13476515724,4927.12902103423,3.66280109151773,3.01987329928219,1.19904721874987,-0.278947804634224,1.45086784329252,1.32729167207163
"160424_2015_141264",2015-11-12,-66.9587645470226,40.6904512227921,-7453.81557352126,4938.92581178646,3.50238349762401,2.8055973530996,0.716171922507134,-0.245002067472795,1.13264707395888,0.983399979839156
"160424_2015_141264",2015-11-13,-67.0617043279662,40.6957127494572,-7465.27477751827,4939.6953183385,4.02809584446682,2.75379633287042,0.179126882213312,-0.215657125455555,1.32425049311572,1.17290360780782
"160424_2015_141264",2015-11-14,-67.0272415088035,40.6545984373432,-7461.43839403777,4933.68391475029,2.68363207628245,2.21522097113496,-0.311123100222105,-0.224952633869938,1.11019761952373,0.919965653402643
"160424_2015_141264",2015-11-15,-67.0342167533145,40.5649932519773,-7462.2148747049,4920.5954852784,4.21242464358487,3.01334508075254,-0.830018814912328,-0.515593128604042,1.09941814853381,0.793615386979409
"160424_2015_141264",2015-11-16,-66.8387456612179,40.6600980163054,-7440.4551322679,4934.48780251821,5.74441436107209,4.78645297556903,0.534794157462796,-0.0591829662145237,1.60738182512882,1.53939058289192
"160424_2015_141264",2015-11-17,-66.8481242136663,40.6233877336962,-7441.49914795084,4929.12302917622,4.11859764605637,3.33729748622345,0.575649177249136,0.175559073734662,1.61792090864619,1.48411823991076
"160424_2015_141264",2015-11-18,-66.7874640310751,40.5698437880716,-7434.74648731335,4921.30353978484,7.85299788592237,6.67136393472385,0.153478654008531,-0.369360121219394,1.82891895068332,1.76788668763609
"160424_2015_141264",2015-11-19,-66.8294853432376,40.474871637153,-7439.42427838575,4907.44942111673,5.30362589442106,5.1435683660383,-2.90911095576365,-0.990538230456686,1.80179484098158,1.74902703737029
"160424_2015_141264",2015-11-20,-66.9152148829962,40.3738702998245,-7448.96764709761,4892.73744222333,3.07035908044308,2.52502738377833,-0.0708268411151877,0.25530770678892,1.3551692468529,1.13954646250658
"160424_2015_141264",2015-11-21,-67.0167723045455,40.1847000762468,-7460.27296755077,4865.24233277806,12.2493049656127,11.862829873612,-0.213190661537534,-0.923123769908156,1.22363134498442,1.18986959700001
"160424_2015_141264",2015-11-22,-66.0643269938211,40.7944109313532,-7354.24724055248,4954.14145006117,17.8497038909702,17.8010359521586,12.1625426489846,10.1794014335901,1.88686817597251,1.88306094311795
"160424_2015_141264",2015-11-23,-66.1469765600534,40.8381181751247,-7363.44774817975,4960.5456496678,13.344715362799,13.1580156130203,-13.2837521119837,-9.76636810673411,1.27246718670331,1.2525035138939
"160424_2015_141264",2015-11-24,-66.8426169640141,40.2621890811919,-7440.88608372388,4876.49566700278,3.27179060035203,2.70631976758324,0.719765083475683,-0.099347189445758,0.512406239515894,0.416903812924466
"160424_2015_141264",2015-11-25,-66.6925542900292,40.2726117235304,-7424.1811832688,4878.01028497726,11.3439187482974,10.6607800894285,0.867538910353585,-0.13959274030945,0.689677534663616,0.630556736406138
"160424_2015_141264",2015-11-26,-66.6729287031023,40.4457465941161,-7421.99647292559,4903.20474647536,21.4369734408156,21.4207632145838,0.967574277739268,0.274856356552008,1.73321386185858,1.73252599485447
"160424_2015_141264",2015-11-27,-66.5251835440535,40.6272246525162,-7405.5495570531,4929.68361034484,3.87087754183208,3.00198471129909,-0.22457686326963,1.86056433377948,1.07000505869662,0.829916711584567
"160424_2015_141264",2015-11-28,-66.6144515191055,40.9106175925557,-7415.48682258003,4971.17801016354,6.23961518574214,4.63040788221633,-0.341524639127476,1.63536093284556,0.718991239053539,0.518100618339997
"160424_2015_141264",2015-11-29,-66.7503799537274,40.7660401052312,-7430.61830670647,4949.98669130818,4.11837800732663,2.94335103196596,0.210058840219359,-1.45712849089416,1.04655492123013,0.959133158440311
"160424_2015_141264",2015-11-30,-66.7737314824304,40.7426905359201,-7433.21778699093,4946.56860994502,3.84734958298707,3.51437455804935,-0.566682686582032,-0.463291289745025,1.09671154437218,1.00637550259936
"160424_2015_141264",2015-12-01,-66.7967267232465,40.6665819018539,-7435.77760548925,4935.43565473465,33.582506486048,33.359115388763,-0.108547637542714,0.1320616962246,2.53375594816563,2.51730860292158
"160424_2015_141264",2015-12-02,-66.8902614833815,40.7226011743887,-7446.18984735895,4943.62874933659,5.53941988335995,4.29224013466848,-0.433843409396379,0.341378940593694,1.31091774373384,1.30658612169345
"160424_2015_141264",2015-12-03,-66.8622384261556,40.5569928092997,-7443.0703348981,4919.42773775741,4.91825148381031,3.48764458998588,-0.284595545803156,-1.60059321321182,0.847235400443821,0.622307731216503
"160424_2015_141264",2015-12-04,-67.0460642345169,40.5385381510806,-7463.53373027954,4916.73462533069,10.144321724185,9.61924288144349,1.54949194644906,-1.88060564190992,1.49753457052987,1.48082418533407
"160424_2015_141264",2015-12-05,-66.8827437853123,40.2611463523446,-7445.35298103795,4876.34415062953,17.3048678535341,16.9934085363378,-0.0823822748016732,-0.54284899930126,1.11017960939199,1.08924098657299
"160424_2015_141264",2015-12-06,-66.7577023463701,40.2306169496889,-7431.43343172684,4871.90904063788,17.7710771059864,16.7187535758826,1.94578248199444,-0.119767515942825,2.54445613767865,2.49244402550914
"160424_2015_141264",2015-12-07,-65.817031676322,40.2836324981476,-7326.71845173292,4879.61207943116,21.6014175049348,19.5818941355387,4.3631241619764,0.320959950091076,1.02225655181381,0.957156864095559
"160424_2015_141264",2015-12-08,-65.6719515948288,40.2359319886094,-7310.56821093685,4872.68102948096,17.2783033762661,16.9534393965737,-0.760344688537226,-1.60083199941375,1.52611831850545,1.52225580714446
"160424_2015_141264",2015-12-09,-65.8388371753567,40.1621735006084,-7329.14582878196,4861.97334405968,5.67070922701344,3.73989168407965,-0.320000788754495,0.603652973060136,0.438760577981812,0.297691967555909
"160424_2015_141264",2015-12-10,-66.1639227452099,40.3972073310168,-7365.33418888226,4896.13476604782,13.2425612049887,12.6340989616059,-0.104299042953889,2.13858483622442,1.74444528658935,1.7173844846942
"160424_2015_141264",2015-12-11,-65.7752672054943,40.4248359226558,-7322.06925210713,4900.15837483007,17.137504417872,15.7749609735716,1.61866754975705,-1.5230247291515,2.11155095312627,2.04661194948263
"160424_2015_141264",2015-12-12,-65.3387036699724,40.2700773791925,-7273.47122163393,4877.64197251322,7.26358605043315,6.50649738524676,0.91752264201533,0.474336224318218,1.80496536916502,1.75983265225427
"160424_2015_141264",2015-12-13,-65.4948231205992,39.8299123105099,-7290.85035938063,4813.8829023273,4.20399687556417,4.08379286517876,-2.64597411057128,-1.18421368377795,1.63898862097361,1.62233579885903
"160424_2015_141264",2015-12-14,-65.6914502906828,39.8440661647306,-7312.73879583045,4815.9266901004,15.8718497545173,15.732563407078,-0.378123606252702,0.992891514469182,2.52336780530595,2.50267381864641
"160424_2015_141264",2015-12-15,-65.3816786313901,40.0935289726025,-7278.25517245581,4852.0185919594,20.3319230214314,19.8001510350037,1.43681764011048,1.50382924104826,0.962066600845926,0.946326320182057
"160424_2015_141264",2015-12-16,-65.0346759006891,39.6143660734635,-7239.62700517029,4782.81073125051,1.63578769621247,1.34544673673883,-0.417648210616066,-5.58825767706652,0.988705426199792,0.886826559995071
"160424_2015_141264",2015-12-17,-65.6373176436541,38.9655389340716,-7306.71277712793,4689.86223675723,5.26162846737988,3.83043501399907,-0.118199953778568,-1.70389618084022,0.595781375132878,0.433816970727104
"160424_2015_141264",2015-12-18,-65.9115698525766,38.6723216387629,-7337.24239337411,4648.13896934393,4.04287355384713,2.94190111698854,0.214624293011149,-0.626346714011996,0.635454862055171,0.484821862958857
"160424_2015_141264",2015-12-19,-65.8873443387601,38.6068963966289,-7334.54562151185,4638.85285494825,3.55555881667465,2.30077442792213,0.709489484538307,-0.614803120913768,0.210569758287184,0.136289318034903
"160424_2015_141264",2015-12-20,-65.2755006705213,38.0959554441745,-7266.43549591842,4566.62394575996,6.37813884865756,4.77539582589608,2.53176914556147,-2.33751080970643,0.465757931924849,0.349136560730176
"160424_2015_141264",2015-12-21,-63.8276688134286,38.3931451753759,-7105.26359083258,4608.57346192869,4.33806564636875,3.20716833102009,3.3031689282914,0.733544310768152,0.654692390297707,0.484991113973246
"160424_2015_141264",2015-12-22,-61.5055305717615,38.3973638341884,-6846.76434421861,4609.17019033859,0.686592605567963,0.623777889378652,10.8995711958702,-2.64860350716576,0.408824162827143,0.280034525648791
"160424_2015_141264",2015-12-23,-60.2691884528767,39.3198985969492,-6709.13536909808,4740.51880031185,2.28868924596868,2.18678521577188,3.3730811570823,7.68571795290048,0.279838526199257,0.237118592446963
"160424_2015_141264",2015-12-24,-59.5848577097973,39.6900410631689,-6632.9560192443,4793.70855023233,18.9502168407298,17.3804891069893,4.31503929113056,-0.519532516361081,2.58941869644739,2.49279968517051
"160424_2015_141264",2015-12-25,-58.5601150487683,39.1842127990562,-6518.8821880244,4721.09179925068,24.1419373601917,21.9171781143489,4.75307630376824,-3.02569795489522,1.13344852938389,1.05142030661252
"160424_2015_141264",2015-12-26,-56.6268191100115,38.8562818413415,-6303.6686685693,4674.29527487063,10.3945778492511,9.68505472158284,11.1647354841314,-2.42541589689862,1.44007318700646,1.37418166395817
"160424_2015_141264",2015-12-27,-55.9007212622771,38.8839892540934,-6222.83982589341,4678.24074467812,10.8162877200954,10.2750365228425,5.81032860856883,-0.26350638302704,1.20567584507396,1.145736380169
"160424_2015_141264",2015-12-28,-55.6796431231303,38.5174280114551,-6198.22952001806,4626.16798982072,8.20798133225636,8.12371940125215,1.40718801341087,-1.4110938975466,1.47858967322052,1.46356636555732
"160424_2015_141264",2015-12-29,-55.6090468674202,38.1380874222684,-6190.3707807805,4572.56054141132,0.938675066998077,0.889257437748583,-0.347146172988369,-1.9813618661128,0.0984201455152595,0.0930480376996812
"160424_2015_141264",2015-12-30,-55.6834414647533,37.829422500963,-6198.65234947339,4529.14783872639,15.9115441514512,15.7290746102163,-0.398193969946002,-1.09661096544515,2.10172869266486,2.07800850587696
"160424_2015_141264",2015-12-31,-56.1174611150953,37.2517512991204,-6246.96719594374,4448.38916040473,3.18666821447233,2.83474836060514,-3.18484703241194,-5.02512036409222,1.43521635341544,1.39833755982324
"160424_2015_141264",2016-01-01,-55.9255345003279,36.4296275799725,-6225.60202291815,4334.52428564271,18.6933244015574,18.6718345902745,2.98996494150726,-3.62036064610634,1.7263939516143,1.7249658651638
"160424_2015_141264",2016-01-02,-55.4596214705026,36.0646931901229,-6173.73682168405,4284.3711950537,3.24650650130339,2.08242245396295,0.758568832299128,-1.08624347686459,1.07307273033529,0.990925342373751
"160424_2015_141264",2016-01-03,-55.2569276035103,35.8081549499642,-6151.17304362355,4249.25542823074,3.6498407501659,2.70263276878461,-0.22884422402625,-1.29177438701075,1.13683840144182,0.976364931403865
"160424_2015_141264",2016-01-04,-55.273643199734,35.4766683841274,-6153.03381528348,4204.04947828947,13.7486062352711,12.7945167897457,-0.223495425277848,-2.07431513654427,1.81491342390112,1.77534254806493
"160424_2015_141264",2016-01-05,-55.1172766009273,35.1958066443229,-6135.62716512724,4165.89439255155,4.90292492227582,4.85568528564658,1.11125669119708,-2.10712814233614,1.54608252108118,1.53219659509382
"160424_2015_141264",2016-01-06,-54.718273720647,34.8193761978809,-6091.21036766939,4114.96434487328,4.3475221988403,3.06333898823523,0.90205504064087,-1.17135535909742,1.50293956943606,1.34259255238293
"160424_2015_141264",2016-01-07,-54.8391183670915,34.2315501012206,-6104.66273217669,4035.90000870332,5.04346735587431,3.47192736273546,-2.61239361617951,-1.94682838736238,0.53942478310558,0.375659420373012
"160424_2015_141264",2016-01-08,-55.3753216719513,33.8907226370606,-6164.35261103535,3990.31294829661,12.9287646359817,12.7011524563503,-3.63823386668604,-2.13190812892331,1.2364094876892,1.2124161981025
"160424_2015_141264",2016-01-09,-55.6734051603774,33.5749876272885,-6197.53511318082,3948.24588458042,9.79369539250498,9.43311164427766,-0.797413485271351,-1.70095881393108,1.59169863599176,1.53335956159961
"160424_2015_141264",2016-01-10,-55.8716459214341,32.9421960967735,-6219.60317375612,3864.39995299965,4.15860109731959,3.28433586116552,-0.802333285747882,-4.47479212550947,0.551856646362676,0.446816181932869
"160424_2015_141264",2016-01-11,-56.3336522464381,32.7891897356404,-6271.03348259885,3844.21768181217,8.67452568986752,8.02428498840212,-3.17508770427119,-0.97213380428322,0.689857531287173,0.634728546047633
"160424_2015_141264",2016-01-12,-56.7223455358307,32.9098511690372,-6314.30262164879,3860.13057017278,23.4884035970543,23.2125963710513,-1.45608770146783,0.566882151298409,2.10016573394222,2.07553974576091
"160424_2015_141264",2016-01-13,-57.1262055530817,33.0049802664479,-6359.26011312093,3872.69167990804,4.52749500415624,3.33065524349891,-1.43460144509319,0.445243479250758,0.95928166700915,0.733964449984743
"160424_2015_141264",2016-01-14,-57.5710471119987,33.2437256102792,-6408.77964894326,3904.27667525133,6.47038740404373,6.34623379821555,-3.03946993098451,0.521525032298833,1.78560705073864,1.75230419003038
"160424_2015_141264",2016-01-15,-57.7262166965758,33.3353240465011,-6426.05304808499,3916.41784844604,12.5514492411238,12.3619177168853,-0.116879408325848,0.22128438455712,1.72552756976695,1.70049200560432
"160424_2015_141264",2016-01-16,-57.7725918566426,33.5241358024935,-6431.21550728908,3941.48518144458,11.0560791411145,10.9540852465931,0.0103199449638513,1.5563005606193,1.91457443422266,1.89845581637724
"160424_2015_141264",2016-01-17,-58.1808103206783,33.4613178867949,-6476.65817883794,3933.13913436246,17.4127336428791,17.0474495517207,-2.61461217256635,-1.15491931079828,1.6622680496692,1.63499330252235
"160424_2015_141264",2016-01-18,-58.1212334236877,33.3687097128513,-6470.02610900191,3920.84624885433,15.2750330284212,15.1880585623045,1.3821212275321,-0.226369187771188,2.40962805711109,2.40303402913137
"160424_2015_141264",2016-01-19,-58.0421329507327,33.1809522722024,-6461.22068463105,3895.9636216973,31.3001658387987,30.3480633468913,0.366892680646421,-1.03677613122461,1.30879105697799,1.27714147859363
"160424_2015_141264",2016-01-20,-58.4970668789022,32.9409830330893,-6511.86369785947,3864.23980568712,10.6217735583941,10.1060114651107,-2.67895630257419,-1.54375918360075,1.20357683051321,1.13478151697879
"160424_2015_141264",2016-01-21,-58.9472059941688,32.6146485612432,-6561.97295495708,3821.2376083736,5.21805910179429,3.54682113221406,-3.48510214255298,-1.6034658831722,1.01987258431589,0.693411105111843
"160424_2015_141264",2016-01-22,-59.0934512210923,32.3097330942358,-6578.25289914915,3781.20063423745,9.46959300338136,8.53888792447149,1.29472444416296,-1.49538718973814,1.49029866979254,1.44794406480276
"160424_2015_141264",2016-01-23,-59.4230824720097,32.2042291021044,-6614.94728215082,3767.37914502286,55.5302354694678,54.8173304396344,-2.60067074081008,-0.329691206591515,3.26298922079427,3.24750366514435
"160424_2015_141264",2016-01-24,-60.4975665260206,32.2188468376317,-6734.55829990881,3769.29316581499,80.6012742762109,80.0846163929881,-4.9837924043434,0.0797508657104416,2.61550931544912,2.60846944722406
"160424_2015_141264",2016-01-25,-61.2492198723135,32.1088829497039,-6818.23196767119,3754.90229346187,40.9364010343041,40.5197267022534,-3.48640282119351,-0.599619682008459,2.60961481972421,2.60173335731323
