DeployID,Ptt,Instr,Date,Type,Quality,Latitude,Longitude,Error radius,Error Semi-major axis,Error Semi-minor axis,Error Ellipse orientation,Offset,Offset orientation,GPE MSD,GPE U,Comment
"Beamer",132346,SPOT,2013-09-02 15:41:29,Argos,B,42.78499985,-69.33200073,,,,,,,,,
"Beamer",132346,SPOT,2013-09-02 16:26:06,Argos,B,42.77399826,-69.35501099,,,,,,,,,
"Beamer",132346,SPOT,2013-09-02 17:52:56,Argos,B,42.74399948,-69.36300659,,,,,,,,,
"Beamer",132346,SPOT,2013-09-02 18:39:44,Argos,B,42.72399902,-69.35900879,,,,,,,,,
"Beamer",132346,SPOT,2013-09-02 19:35:33,Argos,B,42.70100021,-69.35800171,,,,,,,,,
"Beamer",132346,SPOT,2013-09-02 20:33:31,Argos,B,42.68199921,-69.35998535,,,,,,,,,
"Beamer",132346,SPOT,2013-09-02 20:33:31,Argos,B,42.68199921,-69.36000061,,,,,,,,,
"Beamer",132346,SPOT,2013-09-02 21:20:44,Argos,B,42.66899872,-69.36599731,,,,,,,,,
"Beamer",132346,SPOT,2013-09-02 23:18:50,Argos,B,42.63600159,-69.37600708,,,,,,,,,
"Beamer",132346,SPOT,2013-09-03 12:06:24,Argos,B,42.47200012,-69.38198853,,,,,,,,,
"Beamer",132346,SPOT,2013-09-03 12:06:24,Argos,B,42.47200012,-69.38200378,,,,,,,,,
"Beamer",132346,SPOT,2013-09-03 12:53:20,Argos,B,42.48199844,-69.39898682,,,,,,,,,
"Beamer",132346,SPOT,2013-09-03 12:53:20,Argos,B,42.48199844,-69.39900208,,,,,,,,,
"Beamer",132346,SPOT,2013-09-03 13:34:48,Argos,A,42.47299957,-69.45098877,,,,,,,,,
"Beamer",132346,SPOT,2013-09-03 13:35:49,Argos,B,42.46599960,-69.43399811,,,,,,,,,
"Beamer",132346,SPOT,2013-09-03 14:31:26,Argos,2,42.46799850,-69.47698975,500,,,,,,,,
"Beamer",132346,SPOT,2013-09-03 15:13:17,Argos,B,42.46500015,-69.46301270,,,,,,,,,
"Beamer",132346,SPOT,2013-09-03 15:13:17,Argos,B,42.46500015,-69.46299744,,,,,,,,,
"Beamer",132346,SPOT,2013-09-03 15:13:48,Argos,1,42.46699905,-69.46200562,1500,,,,,,,,
"Beamer",132346,SPOT,2013-09-03 15:59:25,Argos,A,42.45000076,-69.44699097,,,,,,,,,
"Beamer",132346,SPOT,2013-09-03 18:34:30,Argos,3,42.42699814,-69.43301392,250,,,,,,,,
"Beamer",132346,SPOT,2013-09-03 18:34:30,Argos,3,42.42699814,-69.43299866,250,,,,,,,,
"Beamer",132346,SPOT,2013-09-03 19:24:08,Argos,1,42.42300034,-69.44699097,1500,,,,,,,,
"Beamer",132346,SPOT,2013-09-03 20:12:36,Argos,2,42.42699814,-69.42999268,500,,,,,,,,
"Beamer",132346,SPOT,2013-09-04 07:51:25,Argos,B,42.35400009,-69.40600586,,,,,,,,,
"Beamer",132346,SPOT,2013-09-04 09:21:49,Argos,2,42.19300079,-69.41699219,500,,,,,,,,
"Beamer",132346,SPOT,2013-09-04 10:05:53,Argos,0,42.19599915,-69.46099854,,,,,,,,,
"Beamer",132346,SPOT,2013-09-04 10:08:18,Argos,1,42.18299866,-69.45098877,1500,,,,,,,,
"Beamer",132346,SPOT,2013-09-04 11:02:55,Argos,B,42.15800095,-69.46200562,,,,,,,,,
"Beamer",132346,SPOT,2013-09-04 11:42:39,Argos,A,42.18799973,-69.45700073,,,,,,,,,
"Beamer",132346,SPOT,2013-09-04 11:49:01,Argos,1,42.18399811,-69.45001221,1500,,,,,,,,
"Beamer",132346,SPOT,2013-09-04 11:49:01,Argos,1,42.18399811,-69.44999695,1500,,,,,,,,
"Beamer",132346,SPOT,2013-09-04 14:09:26,Argos,B,42.16899872,-69.46499634,,,,,,,,,
"Beamer",132346,SPOT,2013-09-04 14:11:38,Argos,A,42.18899918,-69.47799683,,,,,,,,,
"Beamer",132346,SPOT,2013-09-04 14:54:16,Argos,A,42.18399811,-69.44699097,,,,,,,,,
"Beamer",132346,SPOT,2013-09-04 15:46:29,Argos,0,42.18000031,-69.45098877,,,,,,,,,
"Beamer",132346,SPOT,2013-09-04 15:56:27,Argos,B,42.19699860,-69.47698975,,,,,,,,,
"Beamer",132346,SPOT,2013-09-05 05:02:10,Argos,B,42.08900070,-69.51501465,,,,,,,,,
"Beamer",132346,SPOT,2013-09-05 05:02:10,Argos,B,42.08900070,-69.51499939,,,,,,,,,
"Beamer",132346,SPOT,2013-09-05 09:39:31,Argos,2,41.93500137,-69.40798950,500,,,,,,,,
"Beamer",132346,SPOT,2013-09-05 09:41:29,Argos,2,41.93299866,-69.40798950,500,,,,,,,,
"Beamer",132346,SPOT,2013-09-05 10:53:06,Argos,B,41.91600037,-69.40600586,,,,,,,,,
"Beamer",132346,SPOT,2013-09-05 11:15:21,Argos,2,41.93399811,-69.41000366,500,,,,,,,,
"Beamer",132346,SPOT,2013-09-05 11:18:31,Argos,B,41.93299866,-69.41101074,,,,,,,,,
"Beamer",132346,SPOT,2013-09-05 12:22:19,Argos,0,41.93700027,-69.42001343,,,,,,,,,
"Beamer",132346,SPOT,2013-09-05 12:22:19,Argos,0,41.93700027,-69.41999817,,,,,,,,,
"Beamer",132346,SPOT,2013-09-05 13:46:32,Argos,2,41.95199966,-69.41400146,500,,,,,,,,
"Beamer",132346,SPOT,2013-09-05 14:01:38,Argos,1,41.95700073,-69.43399048,1500,,,,,,,,
"Beamer",132346,SPOT,2013-09-06 09:07:08,Argos,B,41.89099884,-69.40701294,,,,,,,,,
"Beamer",132346,SPOT,2013-09-06 09:07:08,Argos,B,41.79999924,-69.29098511,,,,,,,,,
"Beamer",132346,SPOT,2013-09-06 09:07:08,Argos,B,41.89099884,-69.40699768,,,,,,,,,
"Beamer",132346,SPOT,2013-09-06 10:42:38,Argos,1,41.81900024,-69.15701294,1500,,,,,,,,
"Beamer",132346,SPOT,2013-09-06 10:42:38,Argos,1,41.81900024,-69.15699768,1500,,,,,,,,
"Beamer",132346,SPOT,2013-09-06 10:46:38,Argos,3,41.83200073,-69.14801025,250,,,,,,,,
"Beamer",132346,SPOT,2013-09-06 10:54:59,Argos,2,41.82799911,-69.14001465,500,,,,,,,,
"Beamer",132346,SPOT,2013-09-06 10:54:59,Argos,2,41.82799911,-69.13999939,500,,,,,,,,
"Beamer",132346,SPOT,2013-09-06 10:59:00,Argos,2,41.82799911,-69.13999939,500,,,,,,,,
"Beamer",132346,SPOT,2013-09-06 13:22:49,Argos,1,41.82500076,-69.11999512,1500,,,,,,,,
"Beamer",132346,SPOT,2013-09-06 13:55:19,Argos,A,41.82199860,-69.10598755,,,,,,,,,
"Beamer",132346,SPOT,2013-09-06 13:55:19,Argos,A,41.82199860,-69.10600281,,,,,,,,,
"Beamer",132346,SPOT,2013-09-06 15:05:16,Argos,2,41.82799911,-69.09698486,500,,,,,,,,
"Beamer",132346,SPOT,2013-09-06 15:05:16,Argos,2,41.82799911,-69.09700012,500,,,,,,,,
"Beamer",132346,SPOT,2013-09-07 06:25:31,Argos,B,41.73500061,-69.20800781,,,,,,,,,
"Beamer",132346,SPOT,2013-09-07 10:14:20,Argos,1,41.74499893,-69.28399658,1500,,,,,,,,
"Beamer",132346,SPOT,2013-09-07 10:27:52,Argos,B,41.74499893,-69.28399658,,,,,,,,,
"Beamer",132346,SPOT,2013-09-07 11:54:24,Argos,1,41.77500153,-69.28698730,1500,,,,,,,,
"Beamer",132346,SPOT,2013-09-07 11:54:24,Argos,1,41.77500153,-69.28700256,1500,,,,,,,,
"Beamer",132346,SPOT,2013-09-07 11:59:01,Argos,B,41.77500153,-69.28799438,,,,,,,,,
"Beamer",132346,SPOT,2013-09-07 15:17:27,Argos,B,41.81299973,-69.31500244,,,,,,,,,
"Beamer",132346,SPOT,2013-09-07 15:29:49,Argos,A,41.83200073,-69.26699829,,,,,,,,,
"Beamer",132346,SPOT,2013-09-07 15:30:59,Argos,A,41.80899811,-69.23899841,,,,,,,,,
"Beamer",132346,SPOT,2013-09-07 16:24:10,Argos,2,41.83200073,-69.26699829,500,,,,,,,,
"Beamer",132346,SPOT,2013-09-07 18:38:39,Argos,2,41.84899902,-69.25299072,500,,,,,,,,
"Beamer",132346,SPOT,2013-09-07 18:42:19,Argos,2,41.84899902,-69.25199890,500,,,,,,,,
"Beamer",132346,SPOT,2013-09-08 00:20:06,Argos,2,41.90499878,-69.17700195,500,,,,,,,,
"Beamer",132346,SPOT,2013-09-08 01:21:14,Argos,B,41.91099930,-69.17300415,,,,,,,,,
"Beamer",132346,SPOT,2013-09-08 01:59:33,Argos,1,41.94400024,-69.15301514,1500,,,,,,,,
"Beamer",132346,SPOT,2013-09-08 01:59:33,Argos,1,41.94400024,-69.15299988,1500,,,,,,,,
"Beamer",132346,SPOT,2013-09-08 02:46:26,Argos,3,41.95899963,-69.13198853,250,,,,,,,,
"Beamer",132346,SPOT,2013-09-08 02:46:26,Argos,3,41.95899963,-69.13200378,250,,,,,,,,
"Beamer",132346,SPOT,2013-09-08 02:51:52,Argos,A,41.95700073,-69.13899994,,,,,,,,,
"Beamer",132346,SPOT,2013-09-08 02:53:17,Argos,B,41.96099854,-69.13000488,,,,,,,,,
"Beamer",132346,SPOT,2013-09-08 03:43:48,Argos,B,41.97800064,-69.11599731,,,,,,,,,
"Beamer",132346,SPOT,2013-09-08 07:03:15,Argos,0,42.02199936,-69.02999878,,,,,,,,,
"Beamer",132346,SPOT,2013-09-08 07:46:37,Argos,B,42.03499985,-69.01901245,,,,,,,,,
"Beamer",132346,SPOT,2013-09-08 07:46:37,Argos,B,42.03499985,-69.01899719,,,,,,,,,
"Beamer",132346,SPOT,2013-09-08 08:26:22,Argos,1,42.02700043,-69.04299927,1500,,,,,,,,
"Beamer",132346,SPOT,2013-09-09 00:01:10,Argos,2,42.04100037,-68.79299927,500,,,,,,,,
"Beamer",132346,SPOT,2013-09-09 00:50:05,Argos,B,42.04800034,-68.78601074,,,,,,,,,
"Beamer",132346,SPOT,2013-09-09 01:37:54,Argos,1,42.03499985,-68.78201294,1500,,,,,,,,
"Beamer",132346,SPOT,2013-09-09 01:37:54,Argos,1,42.03499985,-68.78299713,1500,,,,,,,,
"Beamer",132346,SPOT,2013-09-09 03:24:22,Argos,0,42.03900146,-68.79098511,,,,,,,,,
"Beamer",132346,SPOT,2013-09-09 03:24:22,Argos,0,42.03900146,-68.79100037,,,,,,,,,
"Beamer",132346,SPOT,2013-09-10 09:21:11,Argos,1,41.94100189,-68.17401123,1500,,,,,,,,
"Beamer",132346,SPOT,2013-09-10 09:56:41,Argos,2,41.95100021,-68.16299438,500,,,,,,,,
"Beamer",132346,SPOT,2013-09-10 10:20:18,Argos,2,41.94300079,-68.14498901,500,,,,,,,,
"Beamer",132346,SPOT,2013-09-10 10:57:08,Argos,2,41.94400024,-68.10900879,500,,,,,,,,
"Beamer",132346,SPOT,2013-09-10 12:00:29,Argos,0,41.92200089,-68.07901001,,,,,,,,,
"Beamer",132346,SPOT,2013-09-10 12:58:50,Argos,2,41.92200089,-68.04199219,500,,,,,,,,
"Beamer",132346,SPOT,2013-09-10 13:43:05,Argos,2,41.93199921,-68.02499390,500,,,,,,,,
"Beamer",132346,SPOT,2013-09-11 01:00:32,Argos,B,42.11199951,-67.70800781,,,,,,,,,
"Beamer",132346,SPOT,2013-09-11 02:10:19,Argos,B,42.11100006,-67.76800537,,,,,,,,,
"Beamer",132346,SPOT,2013-09-11 05:34:25,Argos,2,42.15399933,-67.87799072,500,,,,,,,,
"Beamer",132346,SPOT,2013-09-11 09:01:34,Argos,B,42.18299866,-67.86199951,,,,,,,,,
"Beamer",132346,SPOT,2013-09-11 09:01:34,Argos,B,42.18199921,-67.86401367,,,,,,,,,
"Beamer",132346,SPOT,2013-09-11 09:45:02,Argos,2,42.17800140,-67.80099487,500,,,,,,,,
"Beamer",132346,SPOT,2013-09-11 09:47:47,Argos,2,42.17100143,-67.80499268,500,,,,,,,,
"Beamer",132346,SPOT,2013-09-12 00:20:11,Argos,2,42.22399902,-67.24099731,500,,,,,,,,
"Beamer",132346,SPOT,2013-09-12 00:38:12,Argos,2,42.22399902,-67.21200562,500,,,,,,,,
"Beamer",132346,SPOT,2013-09-12 01:31:48,Argos,1,42.20100021,-67.18200684,1500,,,,,,,,
"Beamer",132346,SPOT,2013-09-12 01:56:29,Argos,3,42.19699860,-67.14599609,250,,,,,,,,
"Beamer",132346,SPOT,2013-09-12 02:16:02,Argos,2,42.19300079,-67.12100220,500,,,,,,,,
"Beamer",132346,SPOT,2013-09-12 05:23:25,Argos,3,42.15999985,-67.04901123,250,,,,,,,,
"Beamer",132346,SPOT,2013-09-13 09:45:44,Argos,1,41.83499908,-66.34500122,1500,,,,,,,,
"Beamer",132346,SPOT,2013-09-13 10:23:43,Argos,1,41.83800125,-66.28698730,1500,,,,,,,,
"Beamer",132346,SPOT,2013-09-13 10:23:43,Argos,1,41.83800125,-66.28700256,1500,,,,,,,,
"Beamer",132346,SPOT,2013-09-13 11:23:02,Argos,1,41.84000015,-66.25100708,1500,,,,,,,,
"Beamer",132346,SPOT,2013-09-13 12:06:06,Argos,B,41.83300018,-66.19699097,,,,,,,,,
"Beamer",132346,SPOT,2013-09-13 12:23:48,Argos,2,41.84000015,-66.20800781,500,,,,,,,,
"Beamer",132346,SPOT,2013-09-13 12:34:09,Argos,1,41.82400131,-66.19500732,1500,,,,,,,,
"Beamer",132346,SPOT,2013-09-13 13:27:48,Argos,B,41.82400131,-66.15100098,,,,,,,,,
"Beamer",132346,SPOT,2013-09-14 16:31:24,Argos,1,41.36899948,-65.93701172,1500,,,,,,,,
"Beamer",132346,SPOT,2013-09-14 16:31:24,Argos,1,41.36899948,-65.93699646,1500,,,,,,,,
"Beamer",132346,SPOT,2013-09-14 18:18:51,Argos,0,41.35900116,-65.89001465,,,,,,,,,
"Beamer",132346,SPOT,2013-09-14 18:18:51,Argos,0,41.35900116,-65.88999939,,,,,,,,,
"Beamer",132346,SPOT,2013-09-14 18:56:29,Argos,A,41.32600021,-65.89599609,,,,,,,,,
"Beamer",132346,SPOT,2013-09-14 19:00:38,Argos,A,41.32300186,-65.93701172,,,,,,,,,
"Beamer",132346,SPOT,2013-09-14 19:00:38,Argos,A,41.32300186,-65.93699646,,,,,,,,,
"Beamer",132346,SPOT,2013-09-14 20:38:55,Argos,1,41.31200027,-65.97399902,1500,,,,,,,,
"Beamer",132346,SPOT,2013-09-14 20:45:04,Argos,1,41.30599976,-65.97000122,1500,,,,,,,,
"Beamer",132346,SPOT,2013-09-14 22:05:51,Argos,3,41.30899811,-66.00000000,250,,,,,,,,
"Beamer",132346,SPOT,2013-09-15 08:19:04,Argos,B,41.15700150,-65.96600342,,,,,,,,,
"Beamer",132346,SPOT,2013-09-15 10:36:13,Argos,B,41.15599823,-65.99398804,,,,,,,,,
"Beamer",132346,SPOT,2013-09-15 10:36:13,Argos,B,41.15599823,-65.99400330,,,,,,,,,
"Beamer",132346,SPOT,2013-09-15 13:38:11,Argos,B,41.04700089,-65.95401001,,,,,,,,,
"Beamer",132346,SPOT,2013-09-15 13:42:30,Argos,2,41.02999878,-66.02899170,500,,,,,,,,
"Beamer",132346,SPOT,2013-09-15 14:34:14,Argos,0,41.02000046,-66.02899170,,,,,,,,,
"Beamer",132346,SPOT,2013-09-15 15:13:19,Argos,1,41.01900101,-66.00698853,1500,,,,,,,,
"Beamer",132346,SPOT,2013-09-15 15:13:19,Argos,1,41.01900101,-66.00700378,1500,,,,,,,,
"Beamer",132346,SPOT,2013-09-15 15:23:28,Argos,1,41.02199936,-66.01599121,1500,,,,,,,,
"Beamer",132346,SPOT,2013-09-16 13:11:43,Argos,3,40.72200012,-65.78698730,250,,,,,,,,
"Beamer",132346,SPOT,2013-09-16 13:11:43,Argos,3,40.72200012,-65.78700256,250,,,,,,,,
"Beamer",132346,SPOT,2013-09-16 13:29:10,Argos,A,40.72299957,-65.78500366,,,,,,,,,
"Beamer",132346,SPOT,2013-09-16 13:29:10,Argos,A,40.72399902,-65.78500366,,,,,,,,,
"Beamer",132346,SPOT,2013-09-16 14:02:54,Argos,1,40.70399857,-65.77200317,1500,,,,,,,,
"Beamer",132346,SPOT,2013-09-16 14:58:37,Argos,2,40.70100021,-65.77700806,500,,,,,,,,
"Beamer",132346,SPOT,2013-09-16 15:09:14,Argos,2,40.70299911,-65.77301025,500,,,,,,,,
"Beamer",132346,SPOT,2013-09-17 09:53:34,Argos,B,40.50899887,-65.58999634,,,,,,,,,
"Beamer",132346,SPOT,2013-09-17 09:58:34,Argos,0,40.49499893,-65.70901489,,,,,,,,,
"Beamer",132346,SPOT,2013-09-17 09:58:34,Argos,0,40.49499893,-65.70899963,,,,,,,,,
"Beamer",132346,SPOT,2013-09-17 14:37:16,Argos,B,40.44900131,-65.66400146,,,,,,,,,
"Beamer",132346,SPOT,2013-09-17 16:01:00,Argos,2,40.41199875,-65.56399536,500,,,,,,,,
"Beamer",132346,SPOT,2013-09-17 16:12:35,Argos,1,40.41400146,-65.56298828,1500,,,,,,,,
"Beamer",132346,SPOT,2013-09-17 16:12:35,Argos,1,40.41400146,-65.56300354,1500,,,,,,,,
"Beamer",132346,SPOT,2013-09-18 00:17:58,Argos,0,40.28799820,-65.50299072,,,,,,,,,
"Beamer",132346,SPOT,2013-09-20 17:14:17,Argos,A,40.03300095,-64.08499146,,,,,,,,,
"Beamer",132346,SPOT,2013-09-23 10:12:13,Argos,A,38.58700180,-62.42498779,,,,,,,,,
"Beamer",132346,SPOT,2013-09-23 10:12:13,Argos,A,38.58700180,-62.42499924,,,,,,,,,
"Beamer",132346,SPOT,2013-09-23 10:39:43,Argos,2,38.56000137,-62.28900146,500,,,,,,,,
"Beamer",132346,SPOT,2013-09-26 17:42:54,Argos,1,37.63299942,-61.61300659,1500,,,,,,,,
"Beamer",132346,SPOT,2013-09-29 02:17:18,Argos,A,36.85400009,-61.40798950,,,,,,,,,
"Beamer",132346,SPOT,2013-09-29 02:17:18,Argos,A,36.85400009,-61.40800095,,,,,,,,,
"Beamer",132346,SPOT,2013-09-29 05:43:54,Argos,1,36.61399841,-62.13101196,1500,,,,,,,,
"Beamer",132346,SPOT,2013-09-29 05:43:54,Argos,1,36.61399841,-62.13100052,1500,,,,,,,,
"Beamer",132346,SPOT,2013-09-29 09:55:26,Argos,2,36.48899841,-62.19400024,500,,,,,,,,
"Beamer",132346,SPOT,2013-09-29 10:19:59,Argos,2,36.47800064,-62.21301270,500,,,,,,,,
"Beamer",132346,SPOT,2013-09-29 10:19:59,Argos,2,36.47800064,-62.21300125,500,,,,,,,,
"Beamer",132346,SPOT,2013-09-29 15:53:33,Argos,0,36.38899994,-62.29598999,,,,,,,,,
"Beamer",132346,SPOT,2013-09-29 15:53:33,Argos,0,36.38899994,-62.29600143,,,,,,,,,
"Beamer",132346,SPOT,2013-09-29 18:50:53,Argos,1,36.27700043,-62.38101196,1500,,,,,,,,
"Beamer",132346,SPOT,2013-09-29 18:50:53,Argos,1,36.27700043,-62.38100052,1500,,,,,,,,
"Beamer",132346,SPOT,2013-09-29 19:31:00,Argos,2,36.25999832,-62.40399170,500,,,,,,,,
"Beamer",132346,SPOT,2013-09-29 19:32:46,Argos,2,36.25699997,-62.40899658,500,,,,,,,,
"Beamer",132346,SPOT,2013-09-30 11:09:29,Argos,0,35.83000183,-62.51699829,,,,,,,,,
"Beamer",132346,SPOT,2013-09-30 11:28:16,Argos,B,35.82199860,-62.52099609,,,,,,,,,
"Beamer",132346,SPOT,2013-09-30 15:08:52,Argos,2,35.70500183,-62.52499390,500,,,,,,,,
"Beamer",132346,SPOT,2013-09-30 15:21:10,Argos,A,35.70399857,-62.51699829,,,,,,,,,
"Beamer",132346,SPOT,2013-09-30 15:42:18,Argos,B,35.70199966,-62.51599121,,,,,,,,,
"Beamer",132346,SPOT,2013-10-01 13:06:32,Argos,2,35.10300064,-62.28298950,500,,,,,,,,
"Beamer",132346,SPOT,2013-10-01 13:06:32,Argos,2,35.10300064,-62.28300095,500,,,,,,,,
"Beamer",132346,SPOT,2013-10-01 20:52:10,Argos,B,34.87799835,-62.35400391,,,,,,,,,
"Beamer",132346,SPOT,2013-10-02 05:10:08,Argos,B,34.56900024,-62.45300293,,,,,,,,,
"Beamer",132346,SPOT,2013-10-02 07:38:25,Argos,1,34.68500137,-62.00399780,1500,,,,,,,,
"Beamer",132346,SPOT,2013-10-03 09:53:25,Argos,0,34.30199814,-61.71600342,,,,,,,,,
"Beamer",132346,SPOT,2013-10-03 09:56:06,Argos,3,34.27999878,-61.81698608,250,,,,,,,,
"Beamer",132346,SPOT,2013-10-03 09:56:06,Argos,3,34.27999878,-61.81700134,250,,,,,,,,
"Beamer",132346,SPOT,2013-10-04 00:49:28,Argos,B,34.09099960,-61.88699341,,,,,,,,,
"Beamer",132346,SPOT,2013-10-04 01:21:08,Argos,2,34.04600143,-61.84100342,500,,,,,,,,
"Beamer",132346,SPOT,2013-10-05 09:06:04,Argos,2,33.47200012,-62.00601196,500,,,,,,,,
"Beamer",132346,SPOT,2013-10-05 09:06:04,Argos,2,33.47200012,-62.00600052,500,,,,,,,,
"Beamer",132346,SPOT,2013-10-06 00:35:02,Argos,B,33.46099854,-62.02301025,,,,,,,,,
"Beamer",132346,SPOT,2013-10-06 00:35:02,Argos,B,33.46099854,-62.02299881,,,,,,,,,
"Beamer",132346,SPOT,2013-10-07 00:10:33,Argos,B,32.90900040,-62.44000244,,,,,,,,,
"Beamer",132346,SPOT,2013-10-07 07:43:55,Argos,B,32.63000107,-62.45001221,,,,,,,,,
"Beamer",132346,SPOT,2013-10-07 07:43:55,Argos,B,32.63000107,-62.45000076,,,,,,,,,
"Beamer",132346,SPOT,2013-10-07 08:22:09,Argos,1,32.46400070,-62.39999390,1500,,,,,,,,
"Beamer",132346,SPOT,2013-10-07 08:23:08,Argos,3,32.46300125,-62.40200806,250,,,,,,,,
"Beamer",132346,SPOT,2013-10-07 23:56:52,Argos,0,32.23099899,-62.31500244,,,,,,,,,
"Beamer",132346,SPOT,2013-10-07 23:56:52,Argos,0,32.21900177,-62.42001343,,,,,,,,,
"Beamer",132346,SPOT,2013-10-08 00:48:53,Argos,A,32.12699890,-62.43200684,,,,,,,,,
"Beamer",132346,SPOT,2013-10-08 06:27:15,Argos,B,31.87500000,-62.33801270,,,,,,,,,
"Beamer",132346,SPOT,2013-10-08 06:27:15,Argos,B,31.87500000,-62.33800125,,,,,,,,,
"Beamer",132346,SPOT,2013-10-08 09:36:24,Argos,0,31.94799995,-62.71499634,,,,,,,,,
"Beamer",132346,SPOT,2013-10-08 09:48:23,Argos,1,31.94499969,-62.73800659,1500,,,,,,,,
"Beamer",132346,SPOT,2013-10-13 10:55:27,Argos,0,29.75300026,-63.11999512,,,,,,,,,
"Beamer",132346,SPOT,2013-10-13 17:53:42,Argos,B,29.49300003,-63.26000977,,,,,,,,,
"Beamer",132346,SPOT,2013-10-13 17:53:42,Argos,B,29.49300003,-63.25999832,,,,,,,,,
"Beamer",132346,SPOT,2013-10-13 18:38:52,Argos,2,29.59099960,-63.17498779,500,,,,,,,,
"Beamer",132346,SPOT,2013-10-13 18:38:52,Argos,2,29.59099960,-63.17499924,500,,,,,,,,
"Beamer",132346,SPOT,2013-10-13 21:57:06,Argos,3,29.56500053,-63.18301392,250,,,,,,,,
"Beamer",132346,SPOT,2013-10-13 21:57:06,Argos,3,29.56500053,-63.18299866,250,,,,,,,,
"Beamer",132346,SPOT,2013-10-13 22:08:26,Argos,B,29.56200027,-63.18301392,,,,,,,,,
"Beamer",132346,SPOT,2013-10-13 22:08:26,Argos,B,29.56200027,-63.18299866,,,,,,,,,
"Beamer",132346,SPOT,2013-10-14 20:04:45,Argos,1,29.20499992,-63.23599243,1500,,,,,,,,
"Beamer",132346,SPOT,2013-10-14 20:06:47,Argos,2,29.20599937,-63.23901367,500,,,,,,,,
"Beamer",132346,SPOT,2013-10-14 20:06:47,Argos,2,29.20599937,-63.23899841,500,,,,,,,,
"Beamer",132346,SPOT,2013-10-15 08:28:51,Argos,0,28.99399948,-63.28900146,,,,,,,,,
"Beamer",132346,SPOT,2013-10-15 08:28:52,Argos,2,28.96999931,-63.24398804,500,,,,,,,,
"Beamer",132346,SPOT,2013-10-15 08:28:52,Argos,2,28.96999931,-63.24399948,500,,,,,,,,
"Beamer",132346,SPOT,2013-10-15 08:32:56,Argos,B,28.99300003,-63.28900146,,,,,,,,,
"Beamer",132346,SPOT,2013-10-15 19:43:54,Argos,2,28.77899933,-63.28201294,500,,,,,,,,
"Beamer",132346,SPOT,2013-10-15 19:43:54,Argos,2,28.77899933,-63.28200150,500,,,,,,,,
"Beamer",132346,SPOT,2013-10-15 19:53:06,Argos,3,28.77300072,-63.27301025,250,,,,,,,,
"Beamer",132346,SPOT,2013-10-15 19:53:06,Argos,3,28.77300072,-63.27299881,250,,,,,,,,
"Beamer",132346,SPOT,2013-10-16 08:06:35,Argos,B,28.57500076,-63.27499390,,,,,,,,,
"Beamer",132346,SPOT,2013-10-16 08:06:35,Argos,B,28.57200050,-63.27398682,,,,,,,,,
"Beamer",132346,SPOT,2013-10-16 09:36:44,Argos,A,28.54599953,-63.26901245,,,,,,,,,
"Beamer",132346,SPOT,2013-10-16 09:36:44,Argos,A,28.54599953,-63.26900101,,,,,,,,,
"Beamer",132346,SPOT,2013-10-16 09:40:45,Argos,2,28.56100082,-63.29000854,500,,,,,,,,
"Beamer",132346,SPOT,2013-10-16 12:27:33,Argos,1,28.52499962,-63.28201294,1500,,,,,,,,
"Beamer",132346,SPOT,2013-10-16 12:27:33,Argos,0,28.53000069,-63.28400040,,,,,,,,,
"Beamer",132346,SPOT,2013-10-16 12:55:13,Argos,2,28.51600075,-63.30200195,500,,,,,,,,
"Beamer",132346,SPOT,2013-10-17 09:49:03,Argos,2,28.14999962,-63.39999390,500,,,,,,,,
"Beamer",132346,SPOT,2013-10-17 15:39:45,Argos,B,28.04199982,-63.39199829,,,,,,,,,
"Beamer",132346,SPOT,2013-10-17 15:57:09,Argos,B,28.11899948,-63.43701172,,,,,,,,,
"Beamer",132346,SPOT,2013-10-17 15:57:09,Argos,B,28.11899948,-63.43700027,,,,,,,,,
"Beamer",132346,SPOT,2013-10-17 17:53:52,Argos,B,28.02000046,-63.43499756,,,,,,,,,
"Beamer",132346,SPOT,2013-10-17 21:09:21,Argos,B,27.94199944,-63.43399048,,,,,,,,,
"Beamer",132346,SPOT,2013-10-18 07:56:22,Argos,0,27.75900078,-63.48901367,,,,,,,,,
"Beamer",132346,SPOT,2013-10-18 07:56:22,Argos,0,27.75900078,-63.48899841,,,,,,,,,
"Beamer",132346,SPOT,2013-10-18 10:24:59,Argos,B,27.70100021,-63.48800659,,,,,,,,,
"Beamer",132346,SPOT,2013-10-18 10:29:07,Argos,2,27.71800041,-63.58401489,500,,,,,,,,
"Beamer",132346,SPOT,2013-10-18 10:29:07,Argos,2,27.71800041,-63.58399963,500,,,,,,,,
"Beamer",132346,SPOT,2013-10-18 14:53:54,Argos,1,27.63699913,-63.58801270,1500,,,,,,,,
"Beamer",132346,SPOT,2013-10-18 14:53:54,Argos,1,27.63699913,-63.58800125,1500,,,,,,,,
"Beamer",132346,SPOT,2013-10-18 15:23:38,Argos,B,27.62599945,-63.58898926,,,,,,,,,
"Beamer",132346,SPOT,2013-10-18 15:23:38,Argos,B,27.62599945,-63.58900070,,,,,,,,,
"Beamer",132346,SPOT,2013-10-18 19:20:55,Argos,2,27.55999947,-63.60699463,500,,,,,,,,
"Beamer",132346,SPOT,2013-10-19 10:16:13,Argos,B,27.27400017,-63.62500000,,,,,,,,,
